winery,avg_score
Gorrebusto                     ,83.5
Gosford                        ,86.0
Gosset                         ,93.0
Gotan                          ,85.0
Gotas de Mar                   ,88.0
Gotham                         ,87.0
Gotin                          ,87.0
Gottfried Mocke Wine Projects  ,89.5
Gotín del Risc                 ,88.5
Gouguenheim Winery             ,86.25
Goulée                         ,88.6666666667
Goundrey                       ,85.0
Governor's Bay                 ,88.0
Goyette                        ,86.2
Gracciano della Seta           ,89.0
Grace Lane                     ,86.2
Graci                          ,89.0
Gracia de Chile                ,85.875
Gracianna                      ,86.0
Gradis'ciutta                  ,89.5714285714
Graf Hardegg                   ,88.0
Graffigna                      ,84.375
Graffito                       ,87.0
Graham Beck                    ,86.3333333333
Gran Altura                    ,83.0
Gran Cardiel                   ,85.0
Gran Castillo Royal            ,83.3333333333
Gran Cruz                      ,86.3333333333
Gran Familia                   ,80.0
Gran Passione                  ,86.2
Gran Rigau                     ,85.0
Gran Vinaio                    ,88.0
Granadeiro                     ,87.0
Granate                        ,86.0
Granbazán                      ,89.5
Grand Bateau                   ,86.0
Grand Bourgeau                 ,86.0
Grand Enclos du Château de Céro,90.0
Grand Nicolet                  ,85.0
Grand Pacific                  ,86.0
Grande River                   ,85.0
Grandes Vinos y Viñedos        ,85.6
Grandial                       ,84.0
Grandin                        ,84.0
Grandissime                    ,84.0
Grandmaster                    ,85.8333333333
Grands Amis Winery             ,85.5
Grands Terroirs de France      ,86.6
Grangehurst                    ,92.0
Granite Heights                ,87.0
Granite Springs                ,87.0
Grant Burge                    ,86.3333333333
Grasso Fratelli                ,90.0
Grati                          ,86.0
Gratia                         ,86.0
Gratien et Meyer               ,87.5714285714
Gravel Bar                     ,87.0
Gravelly Ford                  ,85.0
Graveyard                      ,84.0
Gravity Hills                  ,83.0
Gray Ghost                     ,84.5
Grayson                        ,84.2916666667
Graziano                       ,88.4230769231
Great American Wine Company    ,87.7
Great Western                  ,81.0
Greater Purpose                ,87.0
Greek Wine Cellars             ,86.6666666667
Green Eyes                     ,86.0
Green Path                     ,85.0
Green Truck                    ,81.6
Greenhough                     ,89.0
Greenwood Ridge                ,87.2
Greg Norman California Estates ,85.1666666667
Greg Norman Estates            ,85.0
Gregoletto                     ,87.0
Gregorio De Gregorio           ,88.0
Gregory Graham                 ,85.0
Gresser                        ,87.0
Grey Wolf Cellars              ,88.0
Grey's Peak                    ,87.0
Greyrock                       ,88.25
Greystone                      ,86.1428571429
Greystone Cellars              ,87.0
Greywacke                      ,90.0
Grgich Hills                   ,83.0
Griesbauerhof                  ,89.0
Grifalco                       ,87.5
Griffin Creek                  ,88.0
Grimaldi Bruna                 ,91.3333333333
Grimm's Bluff                  ,93.0
Grindstone                     ,87.0
Gristina                       ,85.5
Gritsch Mauritiushof           ,88.1666666667
Grittini                       ,86.0
Grizzly Peak                   ,88.0
Grochau                        ,87.0
Groebe                         ,88.0
Groom                          ,89.6666666667
Groot Constantia               ,89.3333333333
Groote Post                    ,88.0
Gross                          ,89.5714285714
Groth                          ,87.0
Grotta del Ninfeo              ,88.0
Grotta del Sole                ,84.7142857143
Groupe Clinet                  ,88.0
Grove Mill                     ,86.5714285714
Grove Ridge                    ,83.3333333333
Gru                            ,85.0
Gruber Röschitz                ,90.9
Gruet                          ,86.0
Gruppo Casaleone               ,84.0
Gräflich von Hohenthal'Scher   ,89.0
Gróf Degenfeld                 ,90.0
Grÿphus                        ,84.25
Guado al Melo                  ,87.0
Gualandi                       ,85.5
Gualdo del Re                  ,87.0
Guanaco                        ,86.0
Guardian                       ,88.6666666667
Guardian Peak                  ,87.6666666667
Guastaferro                    ,93.3333333333
Gubinelli                      ,86.0
Guelbenzu                      ,84.0
Guenoc                         ,86.8148148148
Guerra                         ,85.0
Guerra Albano                  ,87.0
Guerrieri Rizzardi             ,87.25
Guglielmo                      ,85.0
Guicciardini Strozzi           ,88.2222222222
Guidi 1929                     ,86.3333333333
Guido Berta                    ,88.0
Guilbaud Frères                ,87.4285714286
Guillaume Gros                 ,91.0
Gulfi                          ,87.0
Gumdale                        ,85.0
Gunderloch                     ,88.0
Gundlach Bundschu              ,87.6666666667
Gunn Estate                    ,89.0
Gunsight Rock                  ,86.0
Gunter Triebaumer              ,87.7857142857
Gustafson Family               ,87.5
Gustav Adolf Schmitt           ,88.0
Gustave Lorentz                ,84.4
Guy Saget                      ,88.0
Gård                           ,87.8333333333
Gérard Bertrand                ,87.2857142857
Gérard Brisson                 ,84.0
Gérard Charvet                 ,84.25
H & G                          ,85.0
H to H                         ,85.0
H. & M. Hofer                  ,88.4
H. Abrantes Douro Wines        ,85.0
H. Billiot Fils                ,86.0
Haak                           ,85.0
Haarth                         ,84.0
Hacienda                       ,85.0
Hacienda del Carche            ,86.75
Hacienda del Plata             ,85.75
Hacormim                       ,88.0
Hafner                         ,86.5555555556
Hafner Kosher                  ,87.5
Hagafen                        ,86.5
Hager Matthias                 ,90.0
Haggipavlu                     ,86.5
HAGT                           ,83.0
Hahn                           ,86.0769230769
Hahn Estates                   ,86.6666666667
Half Mile Creek                ,84.5
Halos de Jupiter               ,90.0
Halter Ranch                   ,82.0
Hamilton                       ,87.0
Hamilton's Ewell Vineyard      ,83.0
Hamlet                         ,83.0
Hancock & Hancock              ,85.0
HandCraft                      ,87.1739130435
Handley                        ,87.652173913
Hanging Vine                   ,82.3333333333
Hangtime                       ,85.0
Hanna                          ,85.25
Hannah Nicole Vineyards        ,85.3333333333
Hannes Reeh                    ,88.875
Hans Lang                      ,87.0
Hans Moser                     ,87.5
Hansen Cellars                 ,88.0
Hansen-Lauer                   ,90.0
Hanson Vineyards               ,84.3333333333
Happy Camper                   ,85.1
Happy Canyon Vineyard          ,84.0
Haras                          ,85.3333333333
Haras de Pirque                ,86.25
Haraszthy                      ,86.0
Harbes Family Vineyard         ,86.25
Harbor Town                    ,87.0
Hard Row To Hoe                ,86.5
Hardys                         ,86.5
Hargrave                       ,82.5
Harken                         ,89.0
Harlaftis                      ,84.0
Harlow Ridge                   ,82.25
Harmony Cellars                ,86.0
Harney Lane                    ,87.5
Harper Voit                    ,92.0
Harry & David                  ,83.8571428571
Hart                           ,90.0
Hartenberg                     ,89.8333333333
Harveys                        ,85.0
Hat in the Ring                ,82.0
Hattingley Valley Wines        ,91.5
Hatzidakis Winery              ,85.0
Hatzimichalis                  ,88.1666666667
Hauer of the Dauen             ,83.0
Hauner                         ,89.3333333333
Haut Marin                     ,86.1666666667
Haute Cabrière                 ,86.0
Haute Red                      ,83.0
Hawk Crest                     ,84.2
Hawkins Cellars                ,86.2
Hawkstone                      ,85.0
Hawthorne                      ,86.0
Hawthorne Ridge                ,80.0
Hay Maker                      ,85.0
Hayes Valley                   ,86.0
Hayman & Hill                  ,85.0
Hazlitt 1852 Vineyards         ,86.75
Headbanger                     ,82.6666666667
Healdsburg Ranches             ,84.6
Hearst Ranch                   ,87.5
Heart & Hands                  ,87.0
