winery,avg_score
Thymiopoulos                   ,87.5
Tikal                          ,87.5
Tinedo                         ,87.5
Tollena                        ,87.5
Toriles                        ,87.5
Tre Donne                      ,87.5
Trio Vintners                  ,87.5
Van Ardi                       ,87.5
Verrone                        ,87.5
Vignamaggio                    ,87.5
Vigne Regali                   ,87.5
Villa di Corlo                 ,87.5
Vinaceous                      ,87.5
Vini Italiani da Sogno         ,87.5
Viña Salceda                   ,87.5
Weingut Geil                   ,87.5
Wildhurst                      ,87.5
WildStock                      ,87.5
Zacharias                      ,87.5
Zlatan Otok                    ,87.5
Willamette Valley Vineyards    ,87.47058824
Joseph Fritsch                 ,87.46666667
Les Rocailles                  ,87.46666667
Rozes                          ,87.46666667
Lionel Osmin & Cie             ,87.46551724
Le Colture                     ,87.46153846
Henry Fessy                    ,87.45652174
Château Saint-Sernin           ,87.45454545
Jamieson Ranch                 ,87.45454545
Sextant                        ,87.45454545
Monte da Ravasqueira           ,87.44827586
Dão Sul                        ,87.44776119
Castelfeder                    ,87.44444444
Château de Lancyre             ,87.44444444
Domaine du Moulin              ,87.44444444
Dry Creek Vineyard             ,87.44444444
Edmeades                       ,87.44444444
Laudun Chusclan                ,87.44444444
Loron et Fils                  ,87.44444444
Nuna                           ,87.44444444
Tenuta Luisa                   ,87.44444444
Wölffer                        ,87.44444444
Xanadu                         ,87.44444444
Lamoreaux Landing              ,87.4375
Shannon Ridge                  ,87.4375
Terre di Talamo                ,87.4375
Antonino Tringali-Casanuova    ,87.42857143
Clarendelle                    ,87.42857143
Guilbaud Frères                ,87.42857143
Mission Estate                 ,87.42857143
Quinta da Lagoalva de Cima     ,87.42857143
Tenuta Sant'Antonio            ,87.42857143
Wunsch & Mann                  ,87.42857143
Rancho Sisquoc                 ,87.42105263
Ceuso                          ,87.41666667
South Coast                    ,87.41666667
Three Rivers                   ,87.41666667
Benziger                       ,87.41176471
Alpha Estate                   ,87.4
Antonutti                      ,87.4
Artadi                         ,87.4
Bodega Volcanes de Chile       ,87.4
Bodegas San Isidro             ,87.4
Bonair                         ,87.4
Brampton                       ,87.4
Château les Clauzots           ,87.4
Château Romanin                ,87.4
Château Sainte Roseline        ,87.4
Cinder                         ,87.4
Condesa Eylo                   ,87.4
Croft                          ,87.4
Domaine de Terra Vecchia       ,87.4
Domaine Pichot                 ,87.4
Emerald Hare                   ,87.4
Fattoria Mantellassi           ,87.4
Framingham                     ,87.4
Francis Berwyn                 ,87.4
Gemma                          ,87.4
Huntington                     ,87.4
L'Enclos des Braves            ,87.4
Mas de Cadenet                 ,87.4
Masi                           ,87.4
Opta                           ,87.4
Poggio dell'Aquila             ,87.4
Quinta de São Sebastião        ,87.4
Shaya                          ,87.4
Six Sigma Ranch                ,87.4
Tenuta Olim Bauda              ,87.4
Thelema                        ,87.4
Walnut City WineWorks          ,87.4
Weinreich                      ,87.4
Caves Velhas                   ,87.39215686
Thirsty Owl Wine Company       ,87.38888889
Domaine Pascal et Mireille Rena,87.38461538
Kopke                          ,87.38461538
Poggio Nardone                 ,87.38461538
Quinta de Sant'Ana             ,87.38461538
Alain Jaume et Fils            ,87.375
Alente                         ,87.375
Coeur de Terre                 ,87.375
Folie à Deux                   ,87.375
Kings Ridge                    ,87.375
Monte da Penha                 ,87.375
Omaka Springs                  ,87.375
Paul Anheuser                  ,87.375
Pieve Vecchia                  ,87.375
Tsantali                       ,87.375
Jean-Baptiste Adam             ,87.36842105
Left Coast Cellars             ,87.36363636
Schmitt Söhne                  ,87.36363636
Sheldrake Point                ,87.36363636
Mercer                         ,87.36111111
Georges Duboeuf                ,87.35802469
Inspire Moore                  ,87.35714286
J. Lohr                        ,87.35135135
Algairen                       ,87.33333333
Alkoomi                        ,87.33333333
Allée Bleue                    ,87.33333333
Angosto                        ,87.33333333
Animale                        ,87.33333333
Auclair                        ,87.33333333
Avancia                        ,87.33333333
Battle Creek                   ,87.33333333
Bodega Aconquija               ,87.33333333
Brokenwood                     ,87.33333333
Buehler                        ,87.33333333
Ca' dei Zago                   ,87.33333333
Cantina di Monteforte          ,87.33333333
Castello Vicchiomaggio         ,87.33333333
Castellroig                    ,87.33333333
Château Amour                  ,87.33333333
Château Argadens               ,87.33333333
Château Bolaire                ,87.33333333
Château de Cruzeau             ,87.33333333
Château de la Rivière          ,87.33333333
Château de Lacarelle           ,87.33333333
Château du Galoupet            ,87.33333333
Château Fourcas Hosten         ,87.33333333
Château l'Afrique              ,87.33333333
Château l'Argenteyre           ,87.33333333
Château La Gabarre             ,87.33333333
Château la Maroutine           ,87.33333333
Château Magnol                 ,87.33333333
Château Maison Noble Saint Mart,87.33333333
Château Peychaud               ,87.33333333
Château Tassin                 ,87.33333333
Clear Night                    ,87.33333333
Con un Par                     ,87.33333333
Cosa Obra                      ,87.33333333
Dark Earth                     ,87.33333333
Delgado Zuleta                 ,87.33333333
Di Arie                        ,87.33333333
Dirler-Cadé                    ,87.33333333
Domaine Corine Perchaud        ,87.33333333
Domaine de la Petite Cassagne  ,87.33333333
Domaine des Marrans            ,87.33333333
Domaine Ernest Burn            ,87.33333333
Domaine les Hautes Noëlles     ,87.33333333
Domaine Patrice Colin          ,87.33333333
Domaine Robert Klingenfus      ,87.33333333
Dr. Wehrheim                   ,87.33333333
Echo Bay                       ,87.33333333
El Molet                       ,87.33333333
Estefania                      ,87.33333333
Fabbioli Cellars               ,87.33333333
Fattoria Alois                 ,87.33333333
Finca Hispana                  ,87.33333333
Finca Valpiedra                ,87.33333333
First & Local                  ,87.33333333
Fjord                          ,87.33333333
Flora Springs                  ,87.33333333
Fortediga                      ,87.33333333
Gattavecchi                    ,87.33333333
Gianni Tessari                 ,87.33333333
Godiolo                        ,87.33333333
Gorka Izagirre                 ,87.33333333
Helwig                         ,87.33333333
Hermanos Lurton                ,87.33333333
Il Grillesino                  ,87.33333333
J. Rickards                    ,87.33333333
Jean Berteau                   ,87.33333333
Julien Braud                   ,87.33333333
Karl Josef                     ,87.33333333
Koonowla                       ,87.33333333
Kuenhof                        ,87.33333333
La Braccesca                   ,87.33333333
La Colombina                   ,87.33333333
La Corte                       ,87.33333333
La Scolca                      ,87.33333333
Laetitia                       ,87.33333333
Lazy River                     ,87.33333333
Le Grascete                    ,87.33333333
Le Roc                         ,87.33333333
Manastira                      ,87.33333333
Marco Felluga                  ,87.33333333
Masseria Setteporte            ,87.33333333
