,variety,year,price,points,priceq,country
484,Cabernet Sauvignon,2010,49.8194444444,88,5.0,US
485,Cabernet Sauvignon,2010,49.8194444444,88,5.0,Argentina
486,Cabernet Sauvignon,2010,49.8194444444,88,5.0,Chile
487,Cabernet Sauvignon,2010,49.8194444444,88,5.0,Israel
488,Cabernet Sauvignon,2010,49.8194444444,88,5.0,Austria
489,Cabernet Sauvignon,2010,49.8194444444,88,5.0,Italy
490,Cabernet Sauvignon,2011,44.026151930299996,87,5.0,US
491,Cabernet Sauvignon,2011,44.026151930299996,87,5.0,Chile
492,Cabernet Sauvignon,2011,44.026151930299996,87,5.0,Moldova
493,Cabernet Sauvignon,2011,44.026151930299996,87,5.0,Argentina
494,Cabernet Sauvignon,2011,44.026151930299996,87,5.0,Romania
495,Cabernet Sauvignon,2011,44.026151930299996,87,5.0,Italy
496,Cabernet Sauvignon,2011,44.026151930299996,87,5.0,South Africa
497,Cabernet Sauvignon,2012,54.4252088079,89,5.0,US
498,Cabernet Sauvignon,2012,54.4252088079,89,5.0,Chile
499,Cabernet Sauvignon,2012,54.4252088079,89,5.0,Argentina
500,Cabernet Sauvignon,2012,54.4252088079,89,5.0,Israel
501,Cabernet Sauvignon,2012,54.4252088079,89,5.0,Italy
502,Cabernet Sauvignon,2012,54.4252088079,89,5.0,Australia
503,Cabernet Sauvignon,2013,54.0917207792,89,5.0,US
504,Cabernet Sauvignon,2013,54.0917207792,89,5.0,Israel
505,Cabernet Sauvignon,2013,54.0917207792,89,5.0,Chile
506,Cabernet Sauvignon,2013,54.0917207792,89,5.0,Bulgaria
507,Cabernet Sauvignon,2013,54.0917207792,89,5.0,Argentina
508,Cabernet Sauvignon,2013,54.0917207792,89,5.0,Australia
509,Cabernet Sauvignon,2014,42.325316455700005,88,5.0,US
510,Cabernet Sauvignon,2014,42.325316455700005,88,5.0,Argentina
511,Cabernet Sauvignon,2014,42.325316455700005,88,5.0,Chile
512,Cabernet Sauvignon,2014,42.325316455700005,88,5.0,Israel
513,Cabernet Sauvignon,2014,42.325316455700005,88,5.0,Portugal
514,Cabernet Sauvignon,2014,42.325316455700005,88,5.0,France
515,Cabernet Sauvignon,2014,42.325316455700005,88,5.0,South Africa
516,Cabernet Sauvignon,2015,17.554973822,86,1.0,France
517,Cabernet Sauvignon,2015,17.554973822,86,1.0,US
518,Cabernet Sauvignon,2015,17.554973822,86,1.0,Chile
519,Cabernet Sauvignon,2015,17.554973822,86,1.0,Bulgaria
520,Cabernet Sauvignon,2015,17.554973822,86,1.0,Italy
521,Cabernet Sauvignon,2015,17.554973822,86,1.0,South Africa
522,Cabernet Sauvignon,2015,17.554973822,86,1.0,Argentina
523,Cabernet Sauvignon,2016,13.1363636364,86,0.0,France
524,Cabernet Sauvignon,2016,13.1363636364,86,0.0,Argentina
525,Cabernet Sauvignon,2016,13.1363636364,86,0.0,Chile
526,Cabernet Sauvignon-Barbera,1998,45.0,84,5.0,US
527,Cabernet Sauvignon-Malbec,2006,8.0,82,0.0,Argentina
528,Cabernet Sauvignon-Malbec,2007,10.0,81,0.0,Argentina
529,Cabernet Sauvignon-Malbec,2013,125.0,94,5.0,Argentina
530,Cabernet Sauvignon-Merlot,-1,20.0,86,2.0,US
531,Cabernet Sauvignon-Merlot,1848,25.0,89,3.0,Israel
532,Cabernet Sauvignon-Merlot,1997,47.5,87,5.0,Chile
533,Cabernet Sauvignon-Merlot,1999,15.0,85,0.0,Chile
534,Cabernet Sauvignon-Merlot,2002,12.666666666700001,84,0.0,South Africa
535,Cabernet Sauvignon-Merlot,2008,35.0,89,4.0,Chile
536,Cabernet Sauvignon-Merlot,2008,35.0,89,4.0,Australia
537,Cabernet Sauvignon-Merlot,2010,36.2727272727,87,4.0,US
538,Cabernet Sauvignon-Merlot,2010,36.2727272727,87,4.0,Israel
539,Cabernet Sauvignon-Merlot,2011,30.0,86,3.0,Mexico
540,Cabernet Sauvignon-Merlot,2011,30.0,86,3.0,US
541,Cabernet Sauvignon-Merlot,2013,37.0,88,4.0,Chile
542,Cabernet Sauvignon-Merlot,2014,20.5,87,2.0,Spain
543,Cabernet Sauvignon-Merlot,2014,20.5,87,2.0,Turkey
544,Cabernet Sauvignon-Shiraz,1999,12.0,86,0.0,Australia
545,Cabernet Sauvignon-Shiraz,2000,9.0,83,0.0,US
546,Cabernet Sauvignon-Shiraz,2003,40.0,81,4.0,Australia
547,Cabernet Sauvignon-Shiraz,2004,125.0,92,5.0,Australia
548,Cabernet Sauvignon-Shiraz,2005,9.0,88,0.0,Argentina
549,Cabernet Sauvignon-Shiraz,2006,21.75,86,2.0,Israel
550,Cabernet Sauvignon-Shiraz,2006,21.75,86,2.0,Italy
551,Cabernet Sauvignon-Shiraz,2007,36.0,91,4.0,Australia
552,Cabernet Sauvignon-Shiraz,2012,16.0,90,1.0,Israel
553,Cabernet Sauvignon-Shiraz,2013,33.6666666667,91,4.0,South Africa
554,Cabernet Sauvignon-Shiraz,2014,,90,,South Africa
555,Cabernet Sauvignon-Shiraz,2015,23.0,90,2.0,Australia
556,Cabernet Sauvignon-Syrah,-1,25.0,90,3.0,US
557,Cabernet Sauvignon-Syrah,1999,14.0,88,0.0,France
558,Cabernet Sauvignon-Syrah,2001,14.0,85,0.0,US
559,Cabernet Sauvignon-Syrah,2005,33.25,88,4.0,US
560,Cabernet Sauvignon-Syrah,2008,46.3076923077,89,5.0,Chile
561,Cabernet Sauvignon-Syrah,2010,23.8888888889,88,2.0,US
562,Cabernet Sauvignon-Syrah,2010,23.8888888889,88,2.0,Chile
563,Cabernet Sauvignon-Syrah,2010,23.8888888889,88,2.0,France
564,Cabernet Sauvignon-Syrah,2011,26.5,88,3.0,US
565,Cabernet Sauvignon-Syrah,2012,32.1,87,4.0,US
566,Cabernet Sauvignon-Syrah,2014,40.6,89,5.0,US
567,Cabernet Sauvignon-Syrah,2015,14.0,88,0.0,US
568,Cabernet-Malbec,2014,11.0,86,0.0,Argentina
569,Cabernet-Syrah,2005,20.0,87,2.0,US
570,Cabernet-Syrah,2007,30.0,93,3.0,France
571,Cabernet-Syrah,2008,27.0,92,3.0,US
572,Cabernet-Syrah,2009,40.0,88,4.0,France
573,Cabernet-Syrah,2010,22.6,88,2.0,Argentina
574,Cabernet-Syrah,2011,22.0,88,2.0,US
575,Cabernet-Syrah,2014,28.0,89,3.0,US
576,Canaiolo,2009,17.0,87,1.0,Italy
577,Canaiolo,2012,52.5,89,5.0,Italy
578,Cannonau,2001,22.0,88,2.0,Italy
579,Cannonau,2006,15.0,87,0.0,Italy
580,Cannonau,2008,25.5,86,3.0,Italy
581,Cannonau,2009,26.6666666667,87,3.0,Italy
582,Cannonau,2012,21.6,87,2.0,Italy
583,Cannonau,2013,18.1666666667,89,1.0,Italy
584,Cannonau,2014,24.0,89,3.0,Italy
585,Caprettone,2012,19.0,92,1.0,Italy
586,Carcajolu,2015,21.0,88,2.0,France
587,Carignan,2007,19.3333333333,87,1.0,Chile
588,Carignan,2008,21.8,87,2.0,Chile
589,Carignan,2010,28.3333333333,88,3.0,Chile
590,Carignan,2011,32.2857142857,87,4.0,Chile
591,Carignan,2012,103.0,88,5.0,Chile
592,Carignan,2013,38.0,88,4.0,Chile
593,Carignan,2013,38.0,88,4.0,France
594,Carignan,2014,64.0714285714,90,5.0,Chile
595,Carignan,2015,19.5,90,1.0,Chile
596,Carignan-Grenache,2009,20.0,85,2.0,Spain
597,Carignan-Grenache,2012,17.0,90,1.0,France
598,Carignan-Grenache,2013,33.5,89,4.0,Spain
599,Carignan-Grenache,2014,30.0,89,3.0,US
600,Carignan-Syrah,2012,80.0,92,5.0,France
601,Carignan-Syrah,2014,17.0,89,1.0,France
602,Carignane,1999,20.0,86,2.0,US
603,Carignane,2005,20.0,85,2.0,US
604,Carignane,2008,22.0,87,2.0,US
605,Carignane,2009,32.0,88,4.0,US
606,Carignane,2010,19.0,85,1.0,US
607,Carignane,2011,28.3333333333,88,3.0,US
608,Carignane,2013,28.875,90,3.0,US
609,Carignane,2015,28.0,90,3.0,US
610,Carignano,2000,22.0,89,2.0,Italy
611,Carignano,2003,85.0,91,5.0,Italy
612,Carignano,2007,47.6666666667,90,5.0,Italy
613,Carignano,2010,15.0,92,0.0,Italy
614,Carricante,1994,195.0,92,5.0,Italy
615,Carricante,2006,75.0,93,5.0,Italy
616,Carricante,2008,48.0,90,5.0,Italy
617,Carricante,2009,45.0,91,5.0,Italy
618,Carricante,2011,30.6666666667,90,4.0,Italy
619,Carricante,2012,42.5,90,5.0,Italy
620,Carricante,2013,28.6,89,3.0,Italy
621,Carricante,2014,34.0,88,4.0,Italy
622,Carricante,2015,29.1428571429,90,3.0,Italy
623,Casavecchia,2006,26.0,85,3.0,Italy
624,Casavecchia,2007,58.0,90,5.0,Italy
625,Casavecchia,2011,45.0,85,5.0,Italy
626,Catalanesca,2012,19.0,89,1.0,Italy
627,Catarratto,-1,12.0,87,0.0,Italy
628,Catarratto,2007,12.0,84,0.0,Italy
629,Catarratto,2008,18.0,87,1.0,Italy
630,Catarratto,2009,17.0,87,1.0,Italy
631,Catarratto,2010,17.6,86,1.0,Italy
632,Catarratto,2011,16.0,86,1.0,Italy
633,Catarratto,2012,74.0,87,5.0,Italy
634,Catarratto,2013,16.25,86,1.0,Italy
635,Catarratto,2015,23.1428571429,87,2.0,Italy
636,Cayuga,2011,19.0,84,1.0,US
637,Cayuga,2013,13.0,85,0.0,US
638,Centesimino,2015,36.0,92,4.0,Italy
639,Cerceal,2009,50.0,89,5.0,Portugal
640,Cerceal,2011,54.0,89,5.0,Portugal
641,Cerceal,2015,30.0,91,3.0,Portugal
642,Cercial,2014,50.0,88,5.0,Portugal
643,Cesanese,2012,20.0,90,2.0,Italy
644,Cesanese d'Affile,2009,30.3333333333,89,4.0,Italy
645,Cesanese d'Affile,2010,17.0,87,1.0,Italy
646,Cesanese d'Affile,2011,18.0,86,1.0,Italy
647,Chambourcin,-1,11.0,86,0.0,US
648,Chambourcin,2005,25.0,83,3.0,US
649,Chambourcin,2008,14.0,80,0.0,US
650,Chambourcin,2009,10.0,85,0.0,US
651,Chambourcin,2014,16.0,82,1.0,US
652,Champagne Blend,-1,55.697318007700005,88,5.0,France
653,Champagne Blend,-1,55.697318007700005,88,5.0,US
654,Champagne Blend,-1,55.697318007700005,88,5.0,Italy
655,Champagne Blend,-1,55.697318007700005,88,5.0,Spain
656,Champagne Blend,-1,55.697318007700005,88,5.0,South Africa
657,Champagne Blend,-1,55.697318007700005,88,5.0,Brazil
658,Champagne Blend,1988,131.6666666667,89,5.0,France
659,Champagne Blend,1989,66.6666666667,86,5.0,US
660,Champagne Blend,1990,170.25,90,5.0,France
661,Champagne Blend,1992,55.25,91,5.0,US
662,Champagne Blend,1992,55.25,91,5.0,France
663,Champagne Blend,1994,62.25,88,5.0,US
664,Champagne Blend,1995,58.5217391304,90,5.0,US
665,Champagne Blend,1995,58.5217391304,90,5.0,France
666,Champagne Blend,1996,62.1538461538,89,5.0,US
667,Champagne Blend,1998,206.4285714286,92,5.0,France
668,Champagne Blend,1999,116.9230769231,91,5.0,France
669,Champagne Blend,2000,103.380952381,91,5.0,France
670,Champagne Blend,2001,74.5,90,5.0,France
671,Champagne Blend,2002,125.42857142860001,92,5.0,France
672,Champagne Blend,2004,110.1612903226,92,5.0,France
673,Champagne Blend,2005,104.43243243239999,91,5.0,US
674,Champagne Blend,2005,104.43243243239999,91,5.0,France
675,Champagne Blend,2006,118.6875,92,5.0,France
676,Champagne Blend,2007,111.2857142857,92,5.0,France
677,Champagne Blend,2007,111.2857142857,92,5.0,US
678,Champagne Blend,2007,111.2857142857,92,5.0,Australia
679,Champagne Blend,2008,102.04081632649999,92,5.0,France
680,Champagne Blend,2009,104.3125,91,5.0,France
681,Champagne Blend,2010,57.6666666667,90,5.0,France
682,Champagne Blend,2011,57.4444444444,91,5.0,France
683,Champagne Blend,2012,59.0,92,5.0,France
684,Champagne Blend,2013,32.0,92,4.0,US
685,Champagne Blend,2015,23.6666666667,86,2.0,Brazil
686,Chancellor,2006,20.0,81,2.0,US
687,Chancellor,2007,12.0,80,0.0,US
688,Charbono,2007,33.6666666667,87,4.0,US
689,Charbono,2011,32.0,89,4.0,US
690,Charbono,2012,39.2,90,4.0,US
691,Charbono,2014,34.5,90,4.0,US
692,Charbono,2015,29.6666666667,88,3.0,US
693,Chardonel,2010,11.0,83,0.0,US
694,Chardonnay,-1,49.729411764700004,89,5.0,France
695,Chardonnay,-1,49.729411764700004,89,5.0,Italy
696,Chardonnay,-1,49.729411764700004,89,5.0,US
697,Chardonnay,1848,25.0,88,3.0,Israel
698,Chardonnay,1852,16.8333333333,87,1.0,US
699,Chardonnay,1985,216.0,96,5.0,France
700,Chardonnay,1988,200.0,93,5.0,France
701,Chardonnay,1994,13.0,82,0.0,US
702,Chardonnay,1995,,91,,France
703,Chardonnay,1997,33.5,89,4.0,US
704,Chardonnay,1998,29.6730769231,87,3.0,US
705,Chardonnay,1998,29.6730769231,87,3.0,Australia
706,Chardonnay,1999,24.2346938776,86,3.0,US
707,Chardonnay,1999,24.2346938776,86,3.0,Australia
708,Chardonnay,1999,24.2346938776,86,3.0,Chile
709,Chardonnay,1999,24.2346938776,86,3.0,New Zealand
710,Chardonnay,2000,28.6666666667,87,3.0,Italy
711,Chardonnay,2000,28.6666666667,87,3.0,US
712,Chardonnay,2000,28.6666666667,87,3.0,Australia
713,Chardonnay,2000,28.6666666667,87,3.0,New Zealand
714,Chardonnay,2000,28.6666666667,87,3.0,Argentina
715,Chardonnay,2000,28.6666666667,87,3.0,Chile
716,Chardonnay,2000,28.6666666667,87,3.0,France
717,Chardonnay,2001,18.7627118644,86,1.0,Australia
718,Chardonnay,2001,18.7627118644,86,1.0,US
719,Chardonnay,2001,18.7627118644,86,1.0,Chile
720,Chardonnay,2002,57.7173913043,87,5.0,Chile
721,Chardonnay,2002,57.7173913043,87,5.0,Australia
722,Chardonnay,2004,66.6274509804,89,5.0,US
723,Chardonnay,2005,38.2288557214,88,4.0,Italy
724,Chardonnay,2005,38.2288557214,88,4.0,US
725,Chardonnay,2005,38.2288557214,88,4.0,Spain
726,Chardonnay,2005,38.2288557214,88,4.0,France
727,Chardonnay,2005,38.2288557214,88,4.0,Australia
728,Chardonnay,2005,38.2288557214,88,4.0,Chile
729,Chardonnay,2006,36.236294896,87,4.0,France
730,Chardonnay,2006,36.236294896,87,4.0,US
731,Chardonnay,2006,36.236294896,87,4.0,Moldova
732,Chardonnay,2006,36.236294896,87,4.0,Australia
733,Chardonnay,2006,36.236294896,87,4.0,Italy
734,Chardonnay,2006,36.236294896,87,4.0,Chile
735,Chardonnay,2006,36.236294896,87,4.0,New Zealand
736,Chardonnay,2006,36.236294896,87,4.0,South Africa
737,Chardonnay,2006,36.236294896,87,4.0,Spain
738,Chardonnay,2007,31.1043841336,87,4.0,Italy
739,Chardonnay,2007,31.1043841336,87,4.0,US
740,Chardonnay,2007,31.1043841336,87,4.0,France
741,Chardonnay,2007,31.1043841336,87,4.0,South Africa
742,Chardonnay,2007,31.1043841336,87,4.0,Australia
743,Chardonnay,2007,31.1043841336,87,4.0,Chile
744,Chardonnay,2007,31.1043841336,87,4.0,Spain
745,Chardonnay,2007,31.1043841336,87,4.0,Argentina
746,Chardonnay,2008,33.2288,87,4.0,Chile
747,Chardonnay,2008,33.2288,87,4.0,US
748,Chardonnay,2008,33.2288,87,4.0,France
749,Chardonnay,2008,33.2288,87,4.0,New Zealand
750,Chardonnay,2008,33.2288,87,4.0,Austria
751,Chardonnay,2008,33.2288,87,4.0,Italy
752,Chardonnay,2008,33.2288,87,4.0,Macedonia
753,Chardonnay,2008,33.2288,87,4.0,Australia
754,Chardonnay,2008,33.2288,87,4.0,Argentina
755,Chardonnay,2009,34.068627451,87,4.0,US
756,Chardonnay,2009,34.068627451,87,4.0,Romania
757,Chardonnay,2009,34.068627451,87,4.0,Israel
758,Chardonnay,2009,34.068627451,87,4.0,France
759,Chardonnay,2009,34.068627451,87,4.0,Australia
760,Chardonnay,2009,34.068627451,87,4.0,Chile
761,Chardonnay,2009,34.068627451,87,4.0,New Zealand
762,Chardonnay,2009,34.068627451,87,4.0,South Africa
763,Chardonnay,2009,34.068627451,87,4.0,Argentina
764,Chardonnay,2009,34.068627451,87,4.0,Spain
765,Chardonnay,2009,34.068627451,87,4.0,Italy
766,Chardonnay,2010,33.4941176471,87,4.0,US
767,Chardonnay,2010,33.4941176471,87,4.0,France
768,Chardonnay,2010,33.4941176471,87,4.0,South Africa
769,Chardonnay,2010,33.4941176471,87,4.0,Argentina
770,Chardonnay,2010,33.4941176471,87,4.0,Chile
771,Chardonnay,2010,33.4941176471,87,4.0,Italy
772,Chardonnay,2010,33.4941176471,87,4.0,Israel
773,Chardonnay,2010,33.4941176471,87,4.0,Greece
774,Chardonnay,2011,32.7827027027,87,4.0,US
775,Chardonnay,2011,32.7827027027,87,4.0,Australia
776,Chardonnay,2011,32.7827027027,87,4.0,France
777,Chardonnay,2011,32.7827027027,87,4.0,Chile
778,Chardonnay,2011,32.7827027027,87,4.0,Argentina
779,Chardonnay,2011,32.7827027027,87,4.0,Italy
780,Chardonnay,2011,32.7827027027,87,4.0,Israel
781,Chardonnay,2011,32.7827027027,87,4.0,Spain
782,Chardonnay,2011,32.7827027027,87,4.0,Bulgaria
783,Chardonnay,2011,32.7827027027,87,4.0,South Africa
784,Chardonnay,2012,33.0666666667,88,4.0,US
785,Chardonnay,2012,33.0666666667,88,4.0,Spain
786,Chardonnay,2012,33.0666666667,88,4.0,France
787,Chardonnay,2012,33.0666666667,88,4.0,Canada
788,Chardonnay,2012,33.0666666667,88,4.0,Chile
789,Chardonnay,2012,33.0666666667,88,4.0,Mexico
790,Chardonnay,2012,33.0666666667,88,4.0,Italy
791,Chardonnay,2012,33.0666666667,88,4.0,Argentina
792,Chardonnay,2012,33.0666666667,88,4.0,Israel
793,Chardonnay,2013,36.240268456399996,88,4.0,US
794,Chardonnay,2013,36.240268456399996,88,4.0,Argentina
795,Chardonnay,2013,36.240268456399996,88,4.0,France
796,Chardonnay,2013,36.240268456399996,88,4.0,Chile
797,Chardonnay,2013,36.240268456399996,88,4.0,Italy
798,Chardonnay,2013,36.240268456399996,88,4.0,Bulgaria
799,Chardonnay,2013,36.240268456399996,88,4.0,Brazil
800,Chardonnay,2013,36.240268456399996,88,4.0,Israel
801,Chardonnay,2013,36.240268456399996,88,4.0,Portugal
802,Chardonnay,2013,36.240268456399996,88,4.0,Canada
803,Chardonnay,2013,36.240268456399996,88,4.0,Australia
804,Chardonnay,2014,38.0946643718,89,4.0,US
805,Chardonnay,2014,38.0946643718,89,4.0,Austria
806,Chardonnay,2014,38.0946643718,89,4.0,Israel
807,Chardonnay,2014,38.0946643718,89,4.0,Italy
808,Chardonnay,2014,38.0946643718,89,4.0,France
809,Chardonnay,2014,38.0946643718,89,4.0,Chile
810,Chardonnay,2014,38.0946643718,89,4.0,Bulgaria
811,Chardonnay,2014,38.0946643718,89,4.0,South Africa
812,Chardonnay,2014,38.0946643718,89,4.0,Australia
813,Chardonnay,2014,38.0946643718,89,4.0,New Zealand
814,Chardonnay,2014,38.0946643718,89,4.0,Canada
815,Chardonnay,2015,32.0178571429,88,4.0,US
816,Chardonnay,2015,32.0178571429,88,4.0,France
817,Chardonnay,2015,32.0178571429,88,4.0,Australia
818,Chardonnay,2015,32.0178571429,88,4.0,South Africa
819,Chardonnay,2015,32.0178571429,88,4.0,Argentina
820,Chardonnay,2015,32.0178571429,88,4.0,Chile
821,Chardonnay,2015,32.0178571429,88,4.0,Greece
822,Chardonnay,2015,32.0178571429,88,4.0,Spain
823,Chardonnay,2015,32.0178571429,88,4.0,Italy
824,Chardonnay,2015,32.0178571429,88,4.0,Morocco
825,Chardonnay,2016,18.489626555999997,87,1.0,France
826,Chardonnay,2016,18.489626555999997,87,1.0,US
827,Chardonnay,2016,18.489626555999997,87,1.0,Australia
828,Chardonnay,2016,18.489626555999997,87,1.0,Chile
829,Chardonnay,2016,18.489626555999997,87,1.0,Spain
830,Chardonnay,2016,18.489626555999997,87,1.0,Argentina
831,Chardonnay,2016,18.489626555999997,87,1.0,South Africa
832,Chardonnay,2017,13.333333333299999,85,0.0,Argentina
833,Chardonnay Weissburgunder,2005,58.0,94,5.0,Austria
834,Chardonnay Weissburgunder,2008,25.0,90,3.0,Germany
835,Chardonnay-Pinot Blanc,2010,36.0,90,4.0,Austria
836,Chardonnay-Pinot Blanc,2013,26.0,88,3.0,US
837,Chardonnay-Pinot Gris,2014,17.0,85,1.0,France
838,Chardonnay-Riesling,2015,24.0,87,3.0,US
839,Chardonnay-Sauvignon,2007,15.0,87,0.0,France
840,Chardonnay-Sauvignon,2009,14.0,84,0.0,Argentina
841,Chardonnay-Sauvignon,2010,13.5,85,0.0,Argentina
842,Chardonnay-Sauvignon Blanc,2014,16.0,88,1.0,France
843,Chardonnay-Sauvignon Blanc,2015,12.0,87,0.0,Spain
844,Chardonnay-Sauvignon Blanc,2016,12.0,88,0.0,Israel
845,Chardonnay-Semillon,2010,16.0,86,1.0,US
846,Chardonnay-Viognier,2006,20.0,86,2.0,US
847,Chardonnay-Viognier,2008,15.25,86,1.0,France
848,Chardonnay-Viognier,2010,16.2,85,1.0,Argentina
849,Chardonnay-Viognier,2012,27.5,86,3.0,US
850,Chardonnay-Viognier,2016,12.666666666700001,86,0.0,France
851,Chasselas,2010,,89,,France
852,Chasselas,2013,20.0,90,2.0,Canada
853,Chasselas,2015,22.0,89,2.0,France
854,Chelois,2012,20.0,83,2.0,US
855,Chelois,2014,25.0,87,3.0,US
856,Chenin Blanc,-1,19.6666666667,87,2.0,France
857,Chenin Blanc,1982,64.0,95,5.0,France
858,Chenin Blanc,1995,103.0,89,5.0,France
859,Chenin Blanc,2001,6.0,86,0.0,US
860,Chenin Blanc,2002,20.0,89,2.0,South Africa
861,Chenin Blanc,2003,,93,,France
862,Chenin Blanc,2004,37.0,90,4.0,France
863,Chenin Blanc,2005,37.8333333333,89,4.0,France
864,Chenin Blanc,2006,20.8181818182,88,2.0,South Africa
865,Chenin Blanc,2006,20.8181818182,88,2.0,France
866,Chenin Blanc,2006,20.8181818182,88,2.0,US
867,Chenin Blanc,2007,14.6363636364,87,0.0,South Africa
868,Chenin Blanc,2007,14.6363636364,87,0.0,US
869,Chenin Blanc,2007,14.6363636364,87,0.0,France
870,Chenin Blanc,2008,23.9523809524,89,3.0,France
871,Chenin Blanc,2009,31.5609756098,89,4.0,France
872,Chenin Blanc,2009,31.5609756098,89,4.0,South Africa
873,Chenin Blanc,2010,23.1176470588,89,2.0,South Africa
874,Chenin Blanc,2010,23.1176470588,89,2.0,France
875,Chenin Blanc,2011,23.493150684899998,88,2.0,US
876,Chenin Blanc,2011,23.493150684899998,88,2.0,France
877,Chenin Blanc,2011,23.493150684899998,88,2.0,South Africa
878,Chenin Blanc,2012,22.0,88,2.0,South Africa
879,Chenin Blanc,2012,22.0,88,2.0,France
880,Chenin Blanc,2012,22.0,88,2.0,US
881,Chenin Blanc,2013,22.4423076923,88,2.0,South Africa
882,Chenin Blanc,2013,22.4423076923,88,2.0,France
883,Chenin Blanc,2014,24.6162790698,88,3.0,South Africa
884,Chenin Blanc,2014,24.6162790698,88,3.0,US
885,Chenin Blanc,2014,24.6162790698,88,3.0,France
886,Chenin Blanc,2015,20.7878787879,88,2.0,South Africa
887,Chenin Blanc,2015,20.7878787879,88,2.0,France
888,Chenin Blanc,2015,20.7878787879,88,2.0,US
889,Chenin Blanc,2016,19.4242424242,88,1.0,US
890,Chenin Blanc,2016,19.4242424242,88,1.0,South Africa
891,Chenin Blanc-Chardonnay,-1,18.5454545455,88,1.0,France
892,Chenin Blanc-Chardonnay,2004,22.0,88,2.0,France
893,Chenin Blanc-Chardonnay,2007,12.0,88,0.0,France
894,Chenin Blanc-Chardonnay,2008,12.0,89,0.0,France
895,Chenin Blanc-Chardonnay,2011,9.0,85,0.0,Argentina
896,Chenin Blanc-Chardonnay,2013,,84,,France
897,Chenin Blanc-Chardonnay,2014,12.5,87,0.0,France
898,Chenin Blanc-Chardonnay,2015,12.0,87,0.0,Argentina
899,Chenin Blanc-Viognier,2009,12.0,89,0.0,US
900,Chenin Blanc-Viognier,2012,14.0,86,0.0,US
901,Chenin Blanc-Viognier,2014,16.0,90,1.0,US
902,Chenin Blanc-Viognier,2016,16.0,88,1.0,US
903,Chinuri,2010,18.0,87,1.0,Georgia
904,Chinuri,2014,30.0,87,3.0,
905,Chinuri,2015,28.0,84,3.0,Georgia
906,Ciliegiolo,2008,28.0,86,3.0,Italy
907,Ciliegiolo,2010,32.0,88,4.0,Italy
908,Ciliegiolo,2012,32.0,89,4.0,Italy
909,Cinsault,2005,27.0,87,3.0,US
910,Cinsault,2006,22.0,88,2.0,US
911,Cinsault,2007,10.0,86,0.0,France
912,Cinsault,2008,10.0,85,0.0,France
913,Cinsault,2012,30.2222222222,89,4.0,US
914,Cinsault,2014,28.1111111111,88,3.0,US
915,Cinsault,2015,33.5,90,4.0,US
916,Clairette,2008,12.0,88,0.0,France
917,Clairette,2015,,90,,South Africa
918,Clairette,2016,30.0,89,3.0,US
919,Claret,2008,58.3333333333,89,5.0,US
920,Claret,2009,130.0,92,5.0,US
921,Claret,2013,46.1428571429,88,5.0,US
922,Claret,2014,29.0,90,3.0,US
923,Cococciola,2011,20.0,86,2.0,Italy
924,Coda di Volpe,-1,20.0,84,2.0,Italy
925,Coda di Volpe,2005,14.0,85,0.0,Italy
926,Coda di Volpe,2006,,85,,Italy
927,Coda di Volpe,2008,15.0,82,0.0,Italy
928,Coda di Volpe,2009,15.0,85,0.0,Italy
929,Coda di Volpe,2010,28.0,84,3.0,Italy
930,Coda di Volpe,2012,22.4,87,2.0,Italy
931,Coda di Volpe,2014,22.0,85,2.0,Italy
932,Colombard,2008,10.5,85,0.0,France
933,Colombard,2009,18.0,87,1.0,US
934,Colombard,2010,22.6666666667,86,2.0,France
935,Colombard,2011,13.5,87,0.0,France
936,Colombard,2014,12.25,86,0.0,France
937,Colombard,2016,20.0,90,2.0,US
938,Colombard-Sauvignon Blanc,2007,9.0,84,0.0,France
939,Colombard-Sauvignon Blanc,2009,11.0,86,0.0,France
940,Colombard-Sauvignon Blanc,2010,,84,,France
941,Colombard-Sauvignon Blanc,2011,13.0,84,0.0,France
942,Colombard-Sauvignon Blanc,2013,10.6666666667,86,0.0,France
943,Colombard-Sauvignon Blanc,2015,10.5,85,0.0,France
944,Colombard-Sauvignon Blanc,2016,10.6666666667,85,0.0,France
945,Colombard-Ugni Blanc,2012,13.0,86,0.0,France
946,Colombard-Ugni Blanc,2014,10.3333333333,85,0.0,France
947,Colombard-Ugni Blanc,2015,9.0,85,0.0,France
948,Colombard-Ugni Blanc,2016,9.6666666667,84,0.0,France
949,Colorino,2013,40.0,86,4.0,Italy
950,Cortese,1999,16.0,86,1.0,Italy
951,Cortese,2004,46.0,85,5.0,Italy
952,Cortese,2005,14.0,86,0.0,Italy
953,Cortese,2006,23.5,84,2.0,Italy
954,Cortese,2007,23.3333333333,86,2.0,Italy
955,Cortese,2008,16.0,85,1.0,Italy
956,Cortese,2009,23.5,86,2.0,Italy
957,Cortese,2010,23.4,86,2.0,Italy
