variety,year,price,points,priceq
Portuguese Red            ,2015,15.2695652174,87,1.0
Portuguese Red            ,2016,13.1836734694,86,0.0
Portuguese RosĂŠ          ,2008,7.0,84,0.0
Portuguese RosĂŠ          ,2011,,83,
Portuguese RosĂŠ          ,2012,11.6,83,0.0
Portuguese RosĂŠ          ,2013,18.0,86,1.0
Portuguese RosĂŠ          ,2014,12.0,84,0.0
Portuguese RosĂŠ          ,2015,37.5,87,4.0
Portuguese Sparkling      ,-1,13.217391304300001,85,0.0
Portuguese Sparkling      ,1999,18.0,85,1.0
Portuguese Sparkling      ,2002,15.0,84,0.0
Portuguese Sparkling      ,2004,,88,
Portuguese Sparkling      ,2005,,85,
Portuguese Sparkling      ,2007,22.0,90,2.0
Portuguese Sparkling      ,2008,20.0,85,2.0
Portuguese Sparkling      ,2009,22.2,87,2.0
Portuguese Sparkling      ,2010,27.5,85,3.0
Portuguese Sparkling      ,2011,26.25,87,3.0
Portuguese Sparkling      ,2012,20.75,87,2.0
Portuguese Sparkling      ,2013,16.4,86,1.0
Portuguese Sparkling      ,2015,16.0,85,1.0
Portuguese White          ,-1,16.2857142857,85,1.0
Portuguese White          ,1912,,89,
Portuguese White          ,2005,32.0,89,4.0
Portuguese White          ,2006,12.5263157895,86,0.0
Portuguese White          ,2007,14.4666666667,86,0.0
Portuguese White          ,2008,14.9259259259,86,0.0
Portuguese White          ,2009,22.146341463400002,88,2.0
Portuguese White          ,2010,15.461538461500002,86,1.0
Portuguese White          ,2011,13.0638297872,86,0.0
Portuguese White          ,2012,15.672897196300001,87,1.0
Portuguese White          ,2013,16.6575342466,87,1.0
Portuguese White          ,2014,15.5454545455,86,1.0
Portuguese White          ,2015,14.5096153846,86,0.0
Portuguese White          ,2016,13.960264900699999,86,0.0
Portuguiser               ,2014,15.0,86,0.0
Posip                     ,2008,24.0,88,3.0
Posip                     ,2009,24.0,87,3.0
Posip                     ,2010,28.0,89,3.0
Posip                     ,2011,25.0,86,3.0
Posip                     ,2012,23.5,88,2.0
Posip                     ,2015,25.0,88,3.0
Poulsard                  ,2011,25.0,85,3.0
Poulsard                  ,2012,28.0,88,3.0
Poulsard                  ,2016,25.0,89,3.0
Premsal                   ,2012,15.0,83,0.0
Prieto Picudo             ,2004,32.0,86,4.0
Prieto Picudo             ,2006,24.0,85,3.0
Prieto Picudo             ,2007,54.3333333333,86,5.0
Prieto Picudo             ,2008,20.5,87,2.0
Prieto Picudo             ,2009,37.0,83,4.0
Prieto Picudo             ,2010,32.0,86,4.0
Prieto Picudo             ,2011,33.5,85,4.0
Primitivo                 ,1998,5.0,83,0.0
Primitivo                 ,2003,30.0,86,3.0
Primitivo                 ,2004,27.0,86,3.0
Primitivo                 ,2005,17.4545454545,84,1.0
Primitivo                 ,2006,22.5333333333,85,2.0
Primitivo                 ,2007,21.1818181818,87,2.0
Primitivo                 ,2008,35.6,85,4.0
Primitivo                 ,2009,24.526315789499996,86,3.0
Primitivo                 ,2010,24.0476190476,86,3.0
Primitivo                 ,2011,24.1666666667,87,3.0
Primitivo                 ,2012,26.7441860465,87,3.0
Primitivo                 ,2013,26.3333333333,88,3.0
Primitivo                 ,2014,32.2857142857,88,4.0
Primitivo                 ,2015,31.0,90,4.0
Primitivo                 ,2016,23.0,86,2.0
PriĂŠ Blanc               ,2008,,89,
PriĂŠ Blanc               ,2011,28.0,87,3.0
PriĂŠ Blanc               ,2013,21.6666666667,88,2.0
Prosecco                  ,-1,18.5089820359,86,1.0
Prosecco                  ,2005,37.0,87,4.0
Prosecco                  ,2006,24.714285714299997,88,3.0
Prosecco                  ,2007,21.785714285700003,86,2.0
Prosecco                  ,2008,23.3636363636,86,2.0
Prosecco                  ,2009,28.0,82,3.0
Provence red blend        ,2009,33.0,91,4.0
Provence red blend        ,2010,30.4,92,4.0
Provence red blend        ,2011,25.0,90,3.0
Provence red blend        ,2012,36.0,90,4.0
Provence red blend        ,2013,30.7037037037,89,4.0
Provence red blend        ,2014,27.2727272727,89,3.0
Provence red blend        ,2015,26.375,90,3.0
Provence white blend      ,2012,18.3333333333,88,1.0
Provence white blend      ,2013,19.0,87,1.0
Provence white blend      ,2014,24.3,88,3.0
Provence white blend      ,2015,27.7,88,3.0
Provence white blend      ,2016,22.3333333333,87,2.0
Prugnolo Gentile          ,1995,210.0,100,5.0
Prugnolo Gentile          ,1997,237.0,99,5.0
Prugnolo Gentile          ,2001,75.0,92,5.0
Prugnolo Gentile          ,2003,54.0,87,5.0
Prugnolo Gentile          ,2004,40.0,88,4.0
Prugnolo Gentile          ,2005,36.4444444444,87,4.0
Prugnolo Gentile          ,2006,36.1666666667,89,4.0
Prugnolo Gentile          ,2007,20.0,87,2.0
Prugnolo Gentile          ,2008,25.75,87,3.0
Prugnolo Gentile          ,2009,22.0,87,2.0
Prugnolo Gentile          ,2011,13.0,85,0.0
Prunelard                 ,2015,23.0,91,2.0
Pugnitello                ,2007,49.0,87,5.0
Pugnitello                ,2008,49.0,89,5.0
Pugnitello                ,2010,49.0,87,5.0
Rabigato                  ,2011,50.0,89,5.0
Rabigato                  ,2014,18.0,89,1.0
Raboso                    ,-1,13.666666666700001,83,0.0
Raboso                    ,2003,25.0,89,3.0
Raboso                    ,2004,35.0,88,4.0
Raboso                    ,2005,23.3333333333,85,2.0
Raboso                    ,2006,24.0,87,3.0
Raboso                    ,2007,16.0,87,1.0
Raboso                    ,2009,14.0,87,0.0
Raboso                    ,2012,80.0,87,5.0
Ramisco                   ,1934,495.0,93,5.0
Rara Neagra               ,2014,19.0,89,1.0
Rara Neagra               ,2015,16.0,90,1.0
Rebo                      ,2012,27.0,88,3.0
Rebula                    ,2011,25.0,89,3.0
Rebula                    ,2013,18.0,88,1.0
Rebula                    ,2014,25.0,87,3.0
Red Blend                 ,-1,20.7168949772,85,2.0
Red Blend                 ,1848,52.5,90,5.0
Red Blend                 ,1868,38.6666666667,89,4.0
Red Blend                 ,1877,22.0,88,2.0
Red Blend                 ,1898,39.2857142857,89,4.0
Red Blend                 ,1945,350.0,95,5.0
Red Blend                 ,1994,25.0,88,3.0
Red Blend                 ,1995,13.0,86,0.0
Red Blend                 ,1996,26.0,87,3.0
Red Blend                 ,1997,15.5,85,1.0
Red Blend                 ,1998,29.6363636364,85,3.0
Red Blend                 ,1999,47.6551724138,87,5.0
Red Blend                 ,2000,40.9411764706,88,5.0
Red Blend                 ,2001,47.2380952381,89,5.0
Red Blend                 ,2002,29.1578947368,86,3.0
Red Blend                 ,2003,48.4193548387,88,5.0
Red Blend                 ,2004,46.9822222222,89,5.0
Red Blend                 ,2005,39.606557377,88,4.0
Red Blend                 ,2006,37.4524421594,88,4.0
Red Blend                 ,2007,42.4091778203,88,5.0
Red Blend                 ,2008,41.330948121599995,88,5.0
Red Blend                 ,2009,37.7846153846,88,4.0
Red Blend                 ,2010,37.1761761762,88,4.0
Red Blend                 ,2011,38.1879194631,88,4.0
Red Blend                 ,2012,34.640599001700004,88,4.0
Red Blend                 ,2013,32.5687061184,88,4.0
Red Blend                 ,2014,27.9086538462,88,3.0
Red Blend                 ,2015,22.109489051100002,87,2.0
Red Blend                 ,2016,17.113207547200002,87,1.0
Refosco                   ,2005,,86,
Refosco                   ,2007,14.0,85,0.0
Refosco                   ,2008,31.5,87,4.0
Refosco                   ,2010,,88,
Refosco                   ,2011,17.5,86,1.0
Refosco                   ,2012,28.0,89,3.0
Refosco                   ,2014,50.0,87,5.0
RhĂ´ne-style Red Blend    ,-1,23.6,87,2.0
RhĂ´ne-style Red Blend    ,1996,12.0,82,0.0
RhĂ´ne-style Red Blend    ,1997,28.75,87,3.0
RhĂ´ne-style Red Blend    ,1998,38.0714285714,88,4.0
RhĂ´ne-style Red Blend    ,1999,56.5555555556,90,5.0
RhĂ´ne-style Red Blend    ,2000,14.0,86,0.0
RhĂ´ne-style Red Blend    ,2001,20.0,87,2.0
RhĂ´ne-style Red Blend    ,2003,36.3333333333,89,4.0
RhĂ´ne-style Red Blend    ,2004,25.684210526300003,87,3.0
RhĂ´ne-style Red Blend    ,2005,29.4042553191,87,3.0
RhĂ´ne-style Red Blend    ,2006,31.813953488400003,87,4.0
RhĂ´ne-style Red Blend    ,2007,31.75,87,4.0
RhĂ´ne-style Red Blend    ,2008,33.2952380952,88,4.0
RhĂ´ne-style Red Blend    ,2009,31.8774509804,88,4.0
RhĂ´ne-style Red Blend    ,2010,42.8309859155,89,5.0
RhĂ´ne-style Red Blend    ,2011,35.0901639344,89,4.0
RhĂ´ne-style Red Blend    ,2012,34.4684210526,89,4.0
RhĂ´ne-style Red Blend    ,2013,38.623853211,90,4.0
RhĂ´ne-style Red Blend    ,2014,34.4383561644,89,4.0
RhĂ´ne-style Red Blend    ,2015,26.106382978699997,89,3.0
RhĂ´ne-style Red Blend    ,2016,15.0,89,0.0
RhĂ´ne-style White Blend  ,-1,25.0,88,3.0
RhĂ´ne-style White Blend  ,1992,75.0,92,5.0
RhĂ´ne-style White Blend  ,1998,10.0,86,0.0
RhĂ´ne-style White Blend  ,1999,164.0,93,5.0
RhĂ´ne-style White Blend  ,2000,67.5,91,5.0
RhĂ´ne-style White Blend  ,2001,25.0,93,3.0
RhĂ´ne-style White Blend  ,2005,36.0,85,4.0
RhĂ´ne-style White Blend  ,2006,40.222222222199996,87,5.0
RhĂ´ne-style White Blend  ,2007,31.318181818200003,88,4.0
RhĂ´ne-style White Blend  ,2008,24.4285714286,87,3.0
RhĂ´ne-style White Blend  ,2009,39.652173913,88,4.0
RhĂ´ne-style White Blend  ,2010,22.1707317073,87,2.0
RhĂ´ne-style White Blend  ,2011,40.0,89,4.0
RhĂ´ne-style White Blend  ,2012,33.7,89,4.0
RhĂ´ne-style White Blend  ,2013,30.8714285714,88,4.0
RhĂ´ne-style White Blend  ,2014,30.514285714299998,89,4.0
RhĂ´ne-style White Blend  ,2015,33.2380952381,88,4.0
RhĂ´ne-style White Blend  ,2016,24.1428571429,87,3.0
Ribolla Gialla            ,-1,25.1428571429,86,3.0
Ribolla Gialla            ,2002,18.0,86,1.0
Ribolla Gialla            ,2003,120.0,93,5.0
Ribolla Gialla            ,2004,,94,
Ribolla Gialla            ,2005,68.3333333333,87,5.0
Ribolla Gialla            ,2006,22.2,87,2.0
Ribolla Gialla            ,2007,56.0,88,5.0
Ribolla Gialla            ,2009,40.0,87,4.0
Ribolla Gialla            ,2010,21.0,86,2.0
Ribolla Gialla            ,2011,29.2,88,3.0
Ribolla Gialla            ,2012,23.8571428571,88,2.0
Ribolla Gialla            ,2013,22.5714285714,88,2.0
Ribolla Gialla            ,2014,20.8,87,2.0
Ribolla Gialla            ,2015,17.8571428571,87,1.0
Ribolla Gialla            ,2016,21.0,86,2.0
Rieslaner                 ,2006,47.0,90,5.0
Rieslaner                 ,2007,39.0,90,4.0
Rieslaner                 ,2014,,91,
Rieslaner                 ,2015,35.0,88,4.0
Riesling                  ,-1,18.9583333333,87,1.0
Riesling                  ,1852,18.428571428599998,87,1.0
Riesling                  ,1976,101.0,88,5.0
Riesling                  ,1988,95.0,88,5.0
Riesling                  ,1989,68.0,93,5.0
Riesling                  ,1992,75.0,92,5.0
Riesling                  ,1994,26.0,90,3.0
Riesling                  ,1995,27.0,90,3.0
Riesling                  ,1997,13.0,90,0.0
Riesling                  ,1998,20.1428571429,87,2.0
Riesling                  ,1999,37.0,87,4.0
Riesling                  ,2000,37.5,85,4.0
Riesling                  ,2001,23.9772727273,87,3.0
Riesling                  ,2002,17.306122449,87,1.0
Riesling                  ,2003,40.5,89,5.0
Riesling                  ,2004,41.7272727273,89,5.0
Riesling                  ,2005,32.1219512195,88,4.0
Riesling                  ,2006,42.5634517766,89,5.0
Riesling                  ,2007,31.567251461999998,88,4.0
Riesling                  ,2008,28.143617021300003,88,3.0
Riesling                  ,2009,43.209459459499996,88,5.0
Riesling                  ,2010,35.5062893082,89,4.0
Riesling                  ,2011,33.1802884615,89,4.0
Riesling                  ,2012,32.5570570571,89,4.0
Riesling                  ,2013,30.9675516224,89,4.0
Riesling                  ,2014,29.8933782267,89,3.0
Riesling                  ,2015,30.8472972973,90,4.0
Riesling                  ,2016,21.5794871795,89,2.0
Riesling-Chardonnay       ,2015,40.0,94,4.0
Rivaner                   ,2011,15.0,87,0.0
Rivaner                   ,2012,16.0,88,1.0
Rivaner                   ,2014,18.0,85,1.0
Rkatsiteli                ,2007,26.5,86,3.0
Rkatsiteli                ,2008,16.0,84,1.0
Rkatsiteli                ,2009,21.0,87,2.0
Rkatsiteli                ,2010,20.0,89,2.0
Rkatsiteli                ,2012,32.0,83,4.0
Rkatsiteli                ,2013,22.2,85,2.0
Rkatsiteli                ,2014,15.666666666700001,88,1.0
Rkatsiteli                ,2015,21.0,86,2.0
Robola                    ,2008,18.0,90,1.0
Robola                    ,2010,26.0,86,3.0
Robola                    ,2015,22.0,89,2.0
Roditis                   ,2005,27.0,86,3.0
Roditis                   ,2006,14.0,86,0.0
Roditis                   ,2008,12.0,87,0.0
Roditis-Moschofilero      ,2015,11.0,88,0.0
Rolle                     ,2013,25.0,87,3.0
Rolle                     ,2014,19.0,90,1.0
Rolle                     ,2015,20.0,88,2.0
Romorantin                ,2010,30.0,91,3.0
Romorantin                ,2013,20.0,91,2.0
Romorantin                ,2014,20.0,90,2.0
Rosado                    ,2010,,84,
Rosado                    ,2012,12.166666666700001,83,0.0
Rosado                    ,2013,13.2857142857,84,0.0
Rosado                    ,2014,13.8636363636,85,0.0
Rosado                    ,2015,12.8,85,0.0
Rosado                    ,2016,13.333333333299999,84,0.0
Rosato                    ,1898,18.0,87,1.0
Rosato                    ,2010,25.0,88,3.0
Rosato                    ,2011,19.1578947368,85,1.0
Rosato                    ,2012,14.666666666700001,86,0.0
Rosato                    ,2013,22.6666666667,89,2.0
Rosato                    ,2014,16.8571428571,87,1.0
Rosato                    ,2015,20.0,87,2.0
Rosato                    ,2016,15.8,86,1.0
Roscetto                  ,2008,,88,
Rosenmuskateller          ,-1,150.0,92,5.0
RosĂŠ                     ,-1,17.486486486500002,85,1.0
RosĂŠ                     ,1850,20.0,86,2.0
RosĂŠ                     ,1852,12.0,83,0.0
RosĂŠ                     ,1998,11.0,83,0.0
RosĂŠ                     ,1999,11.0,84,0.0
RosĂŠ                     ,2000,14.333333333299999,83,0.0
RosĂŠ                     ,2001,10.5,85,0.0
RosĂŠ                     ,2005,22.0,86,2.0
RosĂŠ                     ,2006,19.24,85,1.0
RosĂŠ                     ,2007,17.8795180723,86,1.0
RosĂŠ                     ,2008,20.4130434783,85,2.0
RosĂŠ                     ,2009,17.0229885057,86,1.0
RosĂŠ                     ,2010,16.2654320988,85,1.0
RosĂŠ                     ,2011,17.431372549000002,86,1.0
RosĂŠ                     ,2012,19.1714285714,86,1.0
RosĂŠ                     ,2013,18.932885906,86,1.0
RosĂŠ                     ,2014,20.1036906854,86,2.0
RosĂŠ                     ,2015,18.0600272851,87,1.0
RosĂŠ                     ,2016,18.3814303639,87,1.0
RosĂŠ                     ,2017,10.0,85,0.0
Roter Traminer            ,2006,26.0,90,3.0
Roter Traminer            ,2011,,91,
Roter Traminer            ,2012,31.0,89,4.0
Roter Traminer            ,2014,34.0,89,4.0
Roter Traminer            ,2015,38.0,91,4.0
Roter Veltliner           ,2006,26.0,87,3.0
Roter Veltliner           ,2012,,92,
Roter Veltliner           ,2013,49.6666666667,90,5.0
Roter Veltliner           ,2014,36.5,89,4.0
Roter Veltliner           ,2015,24.0,91,3.0
Roter Veltliner           ,2016,25.0,90,3.0
Rotgipfler                ,2009,,90,
Rotgipfler                ,2011,34.5,88,4.0
Rotgipfler                ,2012,23.3333333333,89,2.0
Rotgipfler                ,2013,22.5,88,2.0
Rotgipfler                ,2014,24.75,90,3.0
Rotgipfler                ,2015,28.8333333333,89,3.0
Rotgipfler                ,2016,19.0,91,1.0
Roussanne                 ,2000,28.5,90,3.0
Roussanne                 ,2001,75.0,93,5.0
Roussanne                 ,2003,20.0,87,2.0
Roussanne                 ,2004,22.0,86,2.0
Roussanne                 ,2005,60.0,90,5.0
Roussanne                 ,2006,23.0,87,2.0
Roussanne                 ,2007,26.4,87,3.0
Roussanne                 ,2008,29.4,87,3.0
Roussanne                 ,2009,24.133333333299998,87,3.0
Roussanne                 ,2010,26.1428571429,89,3.0
Roussanne                 ,2011,30.181818181799997,89,4.0
Roussanne                 ,2012,27.72,88,3.0
Roussanne                 ,2013,28.6538461538,88,3.0
Roussanne                 ,2014,32.0,89,4.0
Roussanne                 ,2015,25.3529411765,88,3.0
Roussanne                 ,2016,25.0,89,3.0
Roussanne-Grenache Blanc  ,2011,16.0,91,1.0
Roussanne-Marsanne        ,2010,22.0,82,2.0
Roussanne-Marsanne        ,2013,26.0,90,3.0
Roussanne-Marsanne        ,2014,50.0,88,5.0
Roussanne-Marsanne        ,2015,40.0,91,4.0
Roussanne-Marsanne        ,2016,,91,
Roussanne-Viognier        ,2009,45.0,87,5.0
Roussanne-Viognier        ,2010,21.0,86,2.0
Roussanne-Viognier        ,2012,32.0,91,4.0
Roussanne-Viognier        ,2013,33.6,89,4.0
Roussanne-Viognier        ,2014,30.0,90,3.0
Roviello                  ,2012,28.0,93,3.0
Roviello                  ,2014,,92,
RuchĂŠ                    ,2006,15.0,86,0.0
RuchĂŠ                    ,2007,20.6666666667,85,2.0
RuchĂŠ                    ,2008,35.3333333333,87,4.0
RuchĂŠ                    ,2009,22.0,87,2.0
RuchĂŠ                    ,2010,26.0,87,3.0
RuchĂŠ                    ,2013,31.5,87,4.0
Rufete                    ,2014,28.5,85,3.0
Ryzlink RĂ˝nskĂ˝          ,2010,40.0,89,4.0
Sacy                      ,2014,,86,
Sacy                      ,2015,19.0,87,1.0
Sagrantino                ,2001,60.0,90,5.0
Sagrantino                ,2003,53.25,88,5.0
Sagrantino                ,2004,42.0,87,5.0
Sagrantino                ,2005,45.0,91,5.0
Sagrantino                ,2006,67.9,89,5.0
Sagrantino                ,2007,60.888888888900006,91,5.0
Sagrantino                ,2008,48.6,90,5.0
